지번주소,UMAP1,UMAP2,OPTICS_cluster_all,OPTICS_cluster_without_noise
서울특별시 광진구 중곡동  94-16,0.036828164,0.3124535,764,1338
서울특별시 광진구 중곡동  94-18,0.08199538,0.32862055,764,1338
서울특별시 광진구 중곡동  94-19,0.355947,0.13171893,762,1336
서울특별시 광진구 중곡동  94-2,0.59932214,0.39282557,760,1334
서울특별시 광진구 중곡동  94-20,0.29927695,0.12252725,762,1336
서울특별시 광진구 중곡동  94-22,0.045377977,0.3172105,764,1338
서울특별시 광진구 중곡동  94-23,0.60437447,0.40605515,760,1334
서울특별시 광진구 중곡동  94-24,0.47598237,0.34543714,760,1334
서울특별시 광진구 중곡동  94-25,0.25589818,0.33184054,761,1335
서울특별시 광진구 중곡동  94-26,0.095301464,0.32587773,-1,375
서울특별시 광진구 중곡동  94-29,0.29197067,0.25195852,761,1335
서울특별시 광진구 중곡동  94-31,0.30699274,0.2601084,761,1335
서울특별시 광진구 중곡동  94-35,0.35029256,0.11199832,762,1336
서울특별시 광진구 중곡동  94-4,0.4446452,0.3036748,760,1334
서울특별시 광진구 중곡동  94-5,0.61407703,0.42785546,760,1334
서울특별시 광진구 중곡동  94-6,0.051275846,0.31261495,764,1338
서울특별시 광진구 중곡동  94-7,0.10351979,0.28950098,-1,375
서울특별시 광진구 중곡동  95-1,-0.14564072,0.24829268,766,1340
서울특별시 광진구 중곡동  95-10,0.010568506,-0.101597205,777,1351
서울특별시 광진구 중곡동  95-11,-0.09087683,-0.15621594,777,1351
서울특별시 광진구 중곡동  95-12,-0.0029805184,-0.10018269,777,1351
서울특별시 광진구 중곡동  95-15,-0.15992244,0.2280766,766,1340
서울특별시 광진구 중곡동  95-17,-0.17174593,0.2328201,766,1340
서울특별시 광진구 중곡동  95-2,-0.21669358,0.22213916,766,1340
서울특별시 광진구 중곡동  95-3,-0.21388431,0.20517515,766,1340
서울특별시 광진구 중곡동  95-4,-0.15200867,0.20624459,766,1340
서울특별시 광진구 중곡동  95-5,-0.21583472,0.18813375,766,1340
서울특별시 광진구 중곡동  95-6,-0.2298057,0.07211384,-1,376
서울특별시 광진구 중곡동  95-7,0.032589376,-0.084350176,777,1351
서울특별시 광진구 중곡동  95-8,-0.26566318,-0.33912402,-1,380
서울특별시 광진구 중곡동  96-1,-0.1969215,0.27309304,766,1340
서울특별시 광진구 중곡동  96-10,-0.7735817,-0.4144479,771,1345
서울특별시 광진구 중곡동  96-11,-0.7724551,-0.414642,771,1345
서울특별시 광진구 중곡동  96-13,-0.17006566,0.2608598,766,1340
서울특별시 광진구 중곡동  96-14,-0.21449998,0.24773973,766,1340
서울특별시 광진구 중곡동  96-15,-0.36071536,0.21634148,-1,376
서울특별시 광진구 중곡동  96-16,-0.40663025,0.17408217,-1,376
서울특별시 광진구 중곡동  96-17,-0.4448246,0.11197823,767,1341
서울특별시 광진구 중곡동  96-18,-0.19824198,0.24061845,766,1340
서울특별시 광진구 중곡동  96-19,-0.5014607,0.14975733,767,1341
서울특별시 광진구 중곡동  96-2,-0.31130672,0.2063294,-1,376
서울특별시 광진구 중곡동  96-21,-0.57622963,0.11158249,-1,377
서울특별시 광진구 중곡동  96-22,-0.67195827,-0.056996375,-1,378
서울특별시 광진구 중곡동  96-23,-0.6947287,-0.16758619,770,1344
서울특별시 광진구 중곡동  96-24,-0.7061688,-0.2360835,770,1344
서울특별시 광진구 중곡동  96-25,-0.6935314,-0.28112236,770,1344
서울특별시 광진구 중곡동  96-26,-0.6849104,-0.21081404,770,1344
서울특별시 광진구 중곡동  96-27,-0.4709214,0.14369227,767,1341
서울특별시 광진구 중곡동  96-29,0.10449706,0.3067087,-1,375
서울특별시 광진구 중곡동  96-3,-0.37821072,0.18355714,-1,376
서울특별시 광진구 중곡동  96-31,0.061142508,0.29630405,764,1338
서울특별시 광진구 중곡동  96-35,-0.22959706,0.214743,766,1340
서울특별시 광진구 중곡동  96-36,-0.5032166,0.1504412,767,1341
서울특별시 광진구 중곡동  96-39,-0.28667068,0.18720628,-1,376
서울특별시 광진구 중곡동  96-4,-0.43640476,0.1730504,767,1341
서울특별시 광진구 중곡동  96-42,-0.6311113,-0.07130151,-1,378
서울특별시 광진구 중곡동  96-43,-0.33442667,0.16328874,-1,376
서울특별시 광진구 중곡동  96-5,-0.45122504,0.11516363,767,1341
서울특별시 광진구 중곡동  96-6,-0.5520209,0.12377714,-1,377
서울특별시 광진구 중곡동  96-7,-0.5856379,0.09735503,-1,377
서울특별시 광진구 중곡동  96-8,-0.71643734,-0.18250406,770,1344
서울특별시 광진구 중곡동  97-1,-0.42974547,0.12623592,767,1341
서울특별시 광진구 중곡동  97-13,-0.6049801,0.0037947118,768,1342
서울특별시 광진구 중곡동  97-14,-0.6202097,-0.004452144,768,1342
서울특별시 광진구 중곡동  97-15,-0.6725966,-0.030737773,-1,378
서울특별시 광진구 중곡동  97-16,-0.5888463,0.01768354,768,1342
서울특별시 광진구 중곡동  97-17,-0.589858,0.008270139,768,1342
서울특별시 광진구 중곡동  97-18,-0.5848513,0.013989735,768,1342
서울특별시 광진구 중곡동  97-2,-0.6493971,-0.09317252,-1,378
서울특별시 광진구 중곡동  97-20,-0.5466875,0.05034644,-1,377
서울특별시 광진구 중곡동  97-22,-0.56181455,0.037587263,768,1342
서울특별시 광진구 중곡동  97-23,-0.45250997,0.114189185,767,1341
서울특별시 광진구 중곡동  97-24,-0.43339655,0.1259628,767,1341
서울특별시 광진구 중곡동  97-26,-0.48293793,0.09375851,767,1341
서울특별시 광진구 중곡동  97-27,-0.81357855,-0.5399926,771,1345
서울특별시 광진구 중곡동  97-28,-0.77641153,-0.42101562,771,1345
서울특별시 광진구 중곡동  97-3,-0.7101211,-0.20128207,770,1344
서울특별시 광진구 중곡동  97-30,-0.7621209,-0.3386937,771,1345
서울특별시 광진구 중곡동  97-31,-0.8518961,-0.7427708,772,1346
서울특별시 광진구 중곡동  97-32,-0.81862396,-0.5195092,771,1345
서울특별시 광진구 중곡동  97-34,-0.4911073,0.09246101,767,1341
서울특별시 광진구 중곡동  97-35,-0.6778175,-0.13254023,-1,378
서울특별시 광진구 중곡동  97-37,-0.58633125,0.013215752,768,1342
서울특별시 광진구 중곡동  97-38,-0.54648167,0.058343187,768,1342
서울특별시 광진구 중곡동  97-39,-0.44757286,0.10227606,767,1341
서울특별시 광진구 중곡동  97-4,-0.83743274,-0.69178945,-1,381
서울특별시 광진구 중곡동  97-40,-0.47858244,0.07791007,767,1341
서울특별시 광진구 중곡동  97-41,-0.5265577,0.053135745,-1,377
서울특별시 광진구 중곡동  97-42,-0.4801849,0.09575251,767,1341
서울특별시 광진구 중곡동  97-45,-0.44196165,0.11548239,767,1341
서울특별시 광진구 중곡동  97-46,-0.7150804,-0.2403904,770,1344
서울특별시 광진구 중곡동  97-47,-0.85437,-0.69065964,-1,381
서울특별시 광진구 중곡동  97-5,-0.853672,-0.73016906,772,1346
서울특별시 광진구 중곡동  97-6,-0.8590544,-0.72348285,772,1346
서울특별시 광진구 중곡동  97-7,-0.85620344,-0.68582606,-1,381
서울특별시 광진구 중곡동  97-8,-0.78005344,-0.32496423,771,1345
서울특별시 광진구 중곡동  97-9,-0.73138106,-0.24974738,770,1344
서울특별시 광진구 중곡동  98-1,-0.78917235,-7.03516,-1,556
서울특별시 광진구 중곡동  98-12,-0.7799749,-7.03192,1141,1721
서울특별시 광진구 중곡동  98-16,-0.74977726,-7.5125484,1143,1723
서울특별시 광진구 중곡동  98-17,-0.7803688,-7.4924555,1143,1723
서울특별시 광진구 중곡동  98-18,-0.78997326,-7.515737,1143,1723
서울특별시 광진구 중곡동  98-19,-0.79331267,-7.5258436,1143,1723
서울특별시 광진구 중곡동  98-20,-0.7685541,-7.057572,1142,1722
서울특별시 광진구 중곡동  98-21,-0.77084315,-7.0571156,1142,1722
서울특별시 광진구 중곡동  98-22,-0.77118117,-7.065683,1142,1722
서울특별시 광진구 중곡동  98-23,-0.80731285,-7.5320992,1143,1723
서울특별시 광진구 중곡동  98-3,-0.76031435,-7.496644,1143,1723
서울특별시 광진구 중곡동  98-4,-0.8104989,-7.550068,1143,1723
서울특별시 광진구 중곡동  98-42,-0.8128425,-7.5460486,1143,1723
서울특별시 광진구 중곡동  98-43,-0.79420483,-7.5466504,1143,1723
서울특별시 광진구 중곡동  98-44,-0.7956686,-7.513209,1143,1723
서울특별시 광진구 중곡동  98-5,-0.78463453,-7.5054884,1143,1723
서울특별시 광진구 중곡동  98-7,-0.77071077,-7.0684605,1142,1722
서울특별시 광진구 중곡동  99-1,-0.9048058,-7.631936,1144,1724
서울특별시 광진구 중곡동  99-10,-0.8118837,-7.5211782,1143,1723
서울특별시 광진구 중곡동  99-11,-0.8098538,-7.532555,1143,1723
서울특별시 광진구 중곡동  99-12,-0.89676416,-7.636663,1144,1724
서울특별시 광진구 중곡동  99-3,-0.8769382,-7.5935636,1143,1723
서울특별시 광진구 중곡동  99-5,-0.84785855,-7.569101,1143,1723
서울특별시 광진구 중곡동  99-6,-0.874597,-7.6203585,1144,1724
서울특별시 광진구 중곡동  99-7,-0.82105315,-7.548874,1143,1723
서울특별시 광진구 중곡동  99-8,-0.7996515,-7.5110283,1143,1723
서울특별시 광진구 중곡동  99-9,-0.806374,-7.5187106,1143,1723
서울특별시 광진구 화양동  1,14.79081,9.174449,-1,339
서울특별시 광진구 화양동  1-1,9.730702,9.301213,156,736
서울특별시 광진구 화양동  1-10,9.747492,9.325992,156,736
서울특별시 광진구 화양동  1-11,9.73318,9.325382,156,736
서울특별시 광진구 화양동  1-12,9.957415,7.1857567,-1,179
서울특별시 광진구 화양동  1-13,9.711634,9.333014,156,736
서울특별시 광진구 화양동  1-14,9.70494,9.286248,156,736
서울특별시 광진구 화양동  1-15,9.73917,9.280053,156,736
서울특별시 광진구 화양동  1-16,9.961226,7.184343,-1,179
서울특별시 광진구 화양동  1-17,9.6971445,9.362209,156,736
서울특별시 광진구 화양동  1-19,9.956685,7.195523,-1,179
서울특별시 광진구 화양동  1-2,9.751443,9.290976,156,736
서울특별시 광진구 화양동  1-20,9.717032,9.311802,156,736
서울특별시 광진구 화양동  1-21,9.754265,9.2833805,156,736
서울특별시 광진구 화양동  1-22,9.738265,9.265023,156,736
서울특별시 광진구 화양동  1-23,9.749683,9.288911,156,736
서울특별시 광진구 화양동  1-24,9.770645,9.260722,156,736
서울특별시 광진구 화양동  1-26,9.758107,9.281511,156,736
서울특별시 광진구 화양동  1-27,9.761827,9.260369,156,736
서울특별시 광진구 화양동  1-3,9.756893,9.27197,156,736
서울특별시 광진구 화양동  1-30,9.758012,9.27081,156,736
서울특별시 광진구 화양동  1-31,9.726575,9.262116,156,736
서울특별시 광진구 화양동  1-32,9.733306,9.278404,156,736
서울특별시 광진구 화양동  1-33,9.7269945,9.307651,156,736
서울특별시 광진구 화양동  1-6,9.763075,9.278161,156,736
서울특별시 광진구 화양동  1-7,9.756059,9.28754,156,736
서울특별시 광진구 화양동  1-8,9.7617855,9.283597,156,736
서울특별시 광진구 화양동  1-9,9.753088,9.292283,156,736
서울특별시 광진구 화양동  10-1,9.225202,10.783894,-1,164
서울특별시 광진구 화양동  10-10,11.376771,8.0108,-1,178
서울특별시 광진구 화양동  10-11,11.271616,8.082613,-1,178
서울특별시 광진구 화양동  10-12,11.294195,8.071691,214,794
서울특별시 광진구 화양동  10-14,10.670612,7.7113595,207,787
서울특별시 광진구 화양동  10-15,11.298,8.0566025,214,794
서울특별시 광진구 화양동  10-16,11.3912,7.954545,216,796
서울특별시 광진구 화양동  10-17,11.015868,8.281013,213,793
서울특별시 광진구 화양동  10-18,10.667145,7.672625,207,787
서울특별시 광진구 화양동  10-19,11.34415,8.017647,215,795
서울특별시 광진구 화양동  10-2,11.054675,8.315187,213,793
서울특별시 광진구 화양동  10-20,11.299722,8.06078,214,794
서울특별시 광진구 화양동  10-22,11.31362,8.054667,214,794
서울특별시 광진구 화양동  10-23,11.331571,8.030388,-1,178
서울특별시 광진구 화양동  10-24,9.503416,10.077852,-1,169
서울특별시 광진구 화양동  10-25,11.36808,7.9717402,216,796
서울특별시 광진구 화양동  10-26,11.339232,8.007801,215,795
서울특별시 광진구 화양동  10-28,11.390981,7.946282,216,796
서울특별시 광진구 화양동  10-3,11.038728,8.288661,213,793
서울특별시 광진구 화양동  10-30,10.746335,7.676531,-1,176
서울특별시 광진구 화양동  10-34,11.3375225,8.020673,215,795
서울특별시 광진구 화양동  10-35,11.347461,8.002864,215,795
서울특별시 광진구 화양동  10-36,11.3632145,7.9786043,215,795
서울특별시 광진구 화양동  10-4,11.081036,8.240829,213,793
서울특별시 광진구 화양동  10-7,11.077729,8.250355,213,793
서울특별시 광진구 화양동  10-8,11.291042,8.064738,214,794
서울특별시 광진구 화양동  10-9,11.374318,7.946611,216,796
서울특별시 광진구 화양동  101-1,6.3383646,8.9439535,-1,474
서울특별시 광진구 화양동  101-2,6.2235746,8.92847,-1,474
서울특별시 광진구 화양동  102-1,6.434858,9.170666,1093,1673
서울특별시 광진구 화양동  102-3,6.8011723,9.490349,1100,1680
서울특별시 광진구 화양동  102-4,6.754399,9.520677,1100,1680
서울특별시 광진구 화양동  103,6.409704,9.225808,1093,1673
서울특별시 광진구 화양동  103-1,6.744511,9.507702,1100,1680
서울특별시 광진구 화양동  104,6.464422,9.274229,1093,1673
서울특별시 광진구 화양동  105,6.7071276,9.492753,-1,476
서울특별시 광진구 화양동  106,6.7862024,9.571747,1099,1679
서울특별시 광진구 화양동  107,6.7612057,9.593483,1099,1679
서울특별시 광진구 화양동  107-1,6.847328,9.584147,1099,1679
서울특별시 광진구 화양동  108,6.78882,9.581165,1099,1679
서울특별시 광진구 화양동  109-1,6.745542,9.510406,1100,1680
서울특별시 광진구 화양동  109-2,6.807633,9.495317,1100,1680
서울특별시 광진구 화양동  109-3,6.771353,9.513,1100,1680
서울특별시 광진구 화양동  109-4,6.7657228,9.514688,1100,1680
서울특별시 광진구 화양동  109-7,6.7915664,9.575516,1099,1679
서울특별시 광진구 화양동  11-1,20.20458,4.4198246,1539,2115
서울특별시 광진구 화양동  11-10,20.090117,4.199462,1536,2112
서울특별시 광진구 화양동  11-11,20.072323,4.186348,1536,2112
서울특별시 광진구 화양동  11-12,20.084782,4.1923084,1536,2112
서울특별시 광진구 화양동  11-14,20.064104,4.176153,1536,2112
서울특별시 광진구 화양동  11-16,20.042454,4.1660185,1536,2112
서울특별시 광진구 화양동  11-2,20.215935,4.3997207,1539,2115
서울특별시 광진구 화양동  11-20,20.293589,4.293837,-1,576
서울특별시 광진구 화양동  11-21,20.26483,4.2943573,1537,2113
서울특별시 광진구 화양동  11-22,20.214046,4.419558,1539,2115
서울특별시 광진구 화양동  11-23,20.251816,4.2714314,-1,576
서울특별시 광진구 화양동  11-25,20.262842,4.2900014,1537,2113
서울특별시 광진구 화양동  11-26,20.235065,4.276724,-1,576
서울특별시 광진구 화양동  11-27,20.2433,4.2798314,1537,2113
서울특별시 광진구 화양동  11-28,20.271067,4.3087554,-1,576
서울특별시 광진구 화양동  11-29,20.278486,4.2887735,-1,576
서울특별시 광진구 화양동  11-3,20.180033,4.3950963,1539,2115
서울특별시 광진구 화양동  11-30,20.21205,4.3978887,1539,2115
서울특별시 광진구 화양동  11-32,20.21984,4.4194107,1539,2115
서울특별시 광진구 화양동  11-33,20.304865,4.3283515,1538,2114
서울특별시 광진구 화양동  11-34,20.282629,4.304206,-1,576
서울특별시 광진구 화양동  11-35,20.286325,4.3100386,-1,576
서울특별시 광진구 화양동  11-37,20.227196,4.285889,1537,2113
서울특별시 광진구 화양동  11-39,20.254114,4.2991657,1537,2113
서울특별시 광진구 화양동  11-4,20.247412,4.295441,1537,2113
서울특별시 광진구 화양동  11-5,20.236958,4.2844267,1537,2113
서울특별시 광진구 화양동  11-7,20.128448,4.308924,-1,575
서울특별시 광진구 화양동  11-9,20.033445,4.218152,-1,575
서울특별시 광진구 화양동  110-11,10.562148,9.021293,-1,255
서울특별시 광진구 화양동  110-21,10.429316,8.991669,157,737
서울특별시 광진구 화양동  110-22,10.39954,8.964566,157,737
서울특별시 광진구 화양동  110-23,10.460168,8.935691,-1,255
서울특별시 광진구 화양동  110-48,6.5662155,9.341449,1094,1674
서울특별시 광진구 화양동  110-49,6.650388,9.371946,1094,1674
서울특별시 광진구 화양동  110-8,6.5890026,9.378916,1094,1674
서울특별시 광진구 화양동  111-102,-3.848955,5.610963,1472,2042
서울특별시 광진구 화양동  111-114,12.345911,8.526045,450,1030
서울특별시 광진구 화양동  111-119,12.266486,8.608079,452,1032
서울특별시 광진구 화양동  111-12,12.248132,8.625786,-1,341
서울특별시 광진구 화양동  111-121,12.668457,8.14125,412,992
서울특별시 광진구 화양동  111-124,12.279164,8.592965,451,1031
서울특별시 광진구 화양동  111-127,12.3891535,8.457074,450,1030
서울특별시 광진구 화양동  111-128,12.400348,8.464927,450,1030
서울특별시 광진구 화양동  111-129,12.616484,8.1999655,413,993
서울특별시 광진구 화양동  111-130,12.27615,8.588694,451,1031
서울특별시 광진구 화양동  111-132,10.876529,8.972763,159,739
서울특별시 광진구 화양동  111-134,10.731178,9.000158,158,738
서울특별시 광진구 화양동  111-135,10.702954,8.999162,158,738
서울특별시 광진구 화양동  111-136,10.726802,9.0215,158,738
서울특별시 광진구 화양동  111-138,10.782099,8.987733,158,738
서울특별시 광진구 화양동  111-139,10.856382,8.979378,159,739
서울특별시 광진구 화양동  111-159,12.240512,8.625451,-1,341
서울특별시 광진구 화양동  111-161,-3.854335,5.6070695,1472,2042
서울특별시 광진구 화양동  111-163,10.923476,8.959652,160,740
서울특별시 광진구 화양동  111-165,10.917533,8.963584,160,740
서울특별시 광진구 화양동  111-166,10.712748,8.996368,158,738
서울특별시 광진구 화양동  111-18,12.698491,8.101647,412,992
서울특별시 광진구 화양동  111-183,12.723434,8.101666,412,992
서울특별시 광진구 화양동  111-184,12.712528,8.079877,412,992
서울특별시 광진구 화양동  111-185,12.281622,8.591155,451,1031
서울특별시 광진구 화양동  111-204,12.270945,8.602811,452,1032
서울특별시 광진구 화양동  111-206,12.270596,8.605569,452,1032
서울특별시 광진구 화양동  111-23,10.916223,8.960778,160,740
서울특별시 광진구 화양동  111-237,10.87146,8.976444,159,739
서울특별시 광진구 화양동  111-24,10.872067,8.974345,159,739
서울특별시 광진구 화양동  111-26,10.8947315,8.97097,159,739
서울특별시 광진구 화양동  111-28,10.873519,8.974929,159,739
서울특별시 광진구 화양동  111-29,10.783587,8.979879,158,738
서울특별시 광진구 화양동  111-35,10.919045,8.959195,160,740
서울특별시 광진구 화양동  111-37,10.899715,8.973242,160,740
서울특별시 광진구 화양동  111-40,12.889601,7.2700524,419,999
서울특별시 광진구 화양동  111-47,-3.8531218,5.610284,1472,2042
서울특별시 광진구 화양동  111-5,-3.855013,5.608222,1472,2042
서울특별시 광진구 화양동  111-50,10.93727,8.955946,160,740
서울특별시 광진구 화양동  111-51,10.916719,8.964127,160,740
서울특별시 광진구 화양동  111-60,-3.8512957,5.618495,1472,2042
서울특별시 광진구 화양동  111-61,-3.8935244,5.5722303,-1,664
서울특별시 광진구 화양동  111-67,12.680897,8.133236,412,992
서울특별시 광진구 화양동  111-72,12.271426,8.602063,452,1032
서울특별시 광진구 화양동  111-75,12.687584,8.136829,412,992
서울특별시 광진구 화양동  111-78,12.665254,8.136977,412,992
서울특별시 광진구 화양동  111-79,12.672399,8.145561,412,992
서울특별시 광진구 화양동  111-80,12.707859,8.110642,412,992
서울특별시 광진구 화양동  112-12,12.356022,8.502065,450,1030
서울특별시 광진구 화양동  112-14,12.365243,8.4965925,450,1030
서울특별시 광진구 화양동  112-16,12.356098,8.510258,450,1030
서울특별시 광진구 화양동  112-17,12.342622,8.505783,450,1030
서울특별시 광진구 화양동  112-3,12.365312,8.485049,450,1030
서울특별시 광진구 화양동  113-1,-3.8489535,5.6430545,-1,664
서울특별시 광진구 화양동  114-5,-3.8490462,5.650585,-1,664
서울특별시 광진구 화양동  116-2,9.359137,10.662756,-1,164
서울특별시 광진구 화양동  117-1,9.280201,10.792443,-1,164
서울특별시 광진구 화양동  118-5,9.231452,10.824092,-1,164
서울특별시 광진구 화양동  119-4,9.262222,10.810134,-1,164
서울특별시 광진구 화양동  119-5,9.354186,10.719968,-1,164
서울특별시 광진구 화양동  12-1,6.6039453,9.342859,1094,1674
서울특별시 광진구 화양동  12-10,6.9607205,8.575012,-1,484
서울특별시 광진구 화양동  12-11,6.979365,8.567158,1090,1670
서울특별시 광진구 화양동  12-12,6.984357,8.566348,1090,1670
서울특별시 광진구 화양동  12-13,6.982072,8.564711,1090,1670
서울특별시 광진구 화양동  12-14,6.9816995,8.564596,1090,1670
서울특별시 광진구 화양동  12-16,10.990089,8.303927,213,793
서울특별시 광진구 화양동  12-17,10.988579,8.31307,213,793
서울특별시 광진구 화양동  12-18,10.95558,8.286954,213,793
서울특별시 광진구 화양동  12-19,10.946049,8.273567,213,793
서울특별시 광진구 화양동  12-2,13.101989,8.741484,436,1016
서울특별시 광진구 화양동  12-20,11.018925,8.458583,213,793
서울특별시 광진구 화양동  12-21,10.978938,8.302771,213,793
서울특별시 광진구 화양동  12-22,10.993845,8.326777,213,793
서울특별시 광진구 화양동  12-23,11.014398,8.343852,213,793
서울특별시 광진구 화양동  12-24,10.994298,8.321833,213,793
서울특별시 광진구 화양동  12-25,10.999524,8.315604,213,793
서울특별시 광진구 화양동  12-26,11.062073,8.47527,213,793
서울특별시 광진구 화양동  12-27,11.052105,8.456642,213,793
서울특별시 광진구 화양동  12-28,11.092219,8.494393,213,793
서울특별시 광진구 화양동  12-3,6.997471,8.545914,-1,484
서울특별시 광진구 화양동  12-30,11.848502,9.0304365,453,1033
서울특별시 광진구 화양동  12-31,11.852342,9.01813,453,1033
서울특별시 광진구 화양동  12-32,11.81235,9.017325,453,1033
서울특별시 광진구 화양동  12-33,11.832946,9.011309,453,1033
서울특별시 광진구 화양동  12-34,11.835707,9.003112,453,1033
서울특별시 광진구 화양동  12-35,11.83716,9.017245,453,1033
서울특별시 광진구 화양동  12-36,6.9640226,8.569247,-1,484
서울특별시 광진구 화양동  12-37,6.964053,8.5544405,-1,484
서울특별시 광진구 화양동  12-38,6.9186726,8.573135,-1,484
서울특별시 광진구 화양동  12-39,10.441911,7.5266414,206,786
서울특별시 광진구 화양동  12-4,6.9592013,8.571145,-1,484
서울특별시 광진구 화양동  12-40,6.767911,8.583608,1089,1669
서울특별시 광진구 화양동  12-41,6.7041783,8.5903,1089,1669
서울특별시 광진구 화양동  12-42,6.7656336,8.601795,1089,1669
서울특별시 광진구 화양동  12-44,6.997882,8.524998,-1,484
서울특별시 광진구 화양동  12-45,6.9802923,8.557208,1090,1670
서울특별시 광진구 화양동  12-47,6.989627,8.558534,1090,1670
서울특별시 광진구 화양동  12-48,6.9941225,8.530703,-1,484
서울특별시 광진구 화양동  12-49,6.968438,8.560368,-1,484
서울특별시 광진구 화양동  12-50,6.957813,8.553336,-1,484
서울특별시 광진구 화양동  12-51,6.981562,8.561422,1090,1670
서울특별시 광진구 화양동  12-52,6.8243027,8.596126,1089,1669
서울특별시 광진구 화양동  12-54,6.8542705,8.592064,1089,1669
서울특별시 광진구 화양동  12-55,6.8566155,8.620313,1089,1669
서울특별시 광진구 화양동  12-58,6.5586586,8.773931,1088,1668
서울특별시 광진구 화양동  12-59,6.597285,8.779569,1088,1668
서울특별시 광진구 화양동  12-6,6.942161,8.576527,-1,484
서울특별시 광진구 화양동  12-60,6.960619,9.293016,-1,477
서울특별시 광진구 화양동  12-65,6.9451594,8.581343,-1,484
서울특별시 광진구 화양동  12-69,6.561096,8.902263,1088,1668
서울특별시 광진구 화양동  12-7,6.9318457,8.587282,-1,484
서울특별시 광진구 화양동  12-70,6.544204,8.856437,1088,1668
서울특별시 광진구 화양동  12-71,6.562922,9.294058,1094,1674
서울특별시 광진구 화양동  12-72,6.9246097,9.282994,-1,477
서울특별시 광진구 화양동  12-73,6.983092,9.307921,-1,477
서울특별시 광진구 화양동  12-74,6.9572034,9.29666,-1,477
서울특별시 광진구 화양동  12-77,6.9718394,8.568865,-1,484
서울특별시 광진구 화양동  12-8,6.9516745,8.579686,-1,484
서울특별시 광진구 화양동  12-9,6.9585776,8.577541,-1,484
서울특별시 광진구 화양동  12-93,10.925112,8.196992,213,793
서울특별시 광진구 화양동  12-94,6.9732757,8.558593,-1,484
서울특별시 광진구 화양동  121-9,9.417046,10.524015,-1,164
서울특별시 광진구 화양동  122,10.707484,9.003188,158,738
서울특별시 광진구 화양동  123,10.40631,8.964867,157,737
서울특별시 광진구 화양동  123-1,10.374697,9.044008,157,737
서울특별시 광진구 화양동  124-1,10.417884,9.035678,157,737
서울특별시 광진구 화양동  124-2,10.351709,9.048965,157,737
서울특별시 광진구 화양동  125,9.960121,8.302778,154,734
서울특별시 광진구 화양동  125-3,10.322257,9.025815,157,737
서울특별시 광진구 화양동  127-3,10.19257,8.96043,-1,254
서울특별시 광진구 화양동  131,10.287124,9.017522,-1,254
서울특별시 광진구 화양동  131-3,10.104668,8.968261,-1,254
서울특별시 광진구 화양동  132-101,10.373031,9.06329,157,737
서울특별시 광진구 화양동  132-12,10.574046,9.07033,-1,255
서울특별시 광진구 화양동  132-15,10.415374,9.010047,157,737
서울특별시 광진구 화양동  132-22,9.509821,10.044641,140,720
서울특별시 광진구 화양동  132-27,9.613792,9.954005,141,721
서울특별시 광진구 화양동  132-29,10.529302,9.060527,-1,255
서울특별시 광진구 화양동  132-3,10.590104,9.057791,-1,255
서울특별시 광진구 화양동  132-31,10.476705,9.023333,157,737
서울특별시 광진구 화양동  132-34,9.587263,9.923584,-1,169
서울특별시 광진구 화양동  132-36,9.592549,9.964906,141,721
서울특별시 광진구 화양동  132-37,9.391846,9.475893,-1,170
서울특별시 광진구 화양동  132-4,9.9328375,8.240828,154,734
서울특별시 광진구 화양동  132-49,9.898556,8.245508,154,734
서울특별시 광진구 화양동  132-6,9.37025,10.616598,-1,164
서울특별시 광진구 화양동  132-63,5.5006595,9.855861,1109,1689
서울특별시 광진구 화양동  132-64,10.246915,9.138533,-1,254
서울특별시 광진구 화양동  132-65,10.237123,9.085157,-1,254
서울특별시 광진구 화양동  132-66,10.221244,9.100007,-1,254
서울특별시 광진구 화양동  132-68,9.8972025,8.264296,154,734
서울특별시 광진구 화양동  132-69,5.4380918,9.896287,-1,481
서울특별시 광진구 화양동  132-7,9.38712,10.574748,-1,164
서울특별시 광진구 화양동  132-74,9.528548,9.956807,-1,169
서울특별시 광진구 화양동  132-75,9.367515,10.396513,133,713
서울특별시 광진구 화양동  132-8,10.514287,9.065441,-1,255
서울특별시 광진구 화양동  132-91,9.441559,9.427981,-1,170
서울특별시 광진구 화양동  132-93,5.558019,9.828127,-1,482
서울특별시 광진구 화양동  15-1,6.810598,9.515802,1100,1680
서울특별시 광진구 화양동  15-11,6.9250665,9.3492155,-1,477
서울특별시 광진구 화양동  15-12,9.411281,8.309754,-1,173
서울특별시 광진구 화양동  15-14,6.946617,9.345103,-1,477
서울특별시 광진구 화양동  15-15,6.5223737,8.804172,1088,1668
서울특별시 광진구 화양동  15-16,6.563023,8.779111,1088,1668
서울특별시 광진구 화양동  15-17,6.936637,9.291643,-1,477
서울특별시 광진구 화양동  15-2,6.6610045,9.373828,1094,1674
서울특별시 광진구 화양동  15-20,6.6180954,8.716821,1088,1668
서울특별시 광진구 화양동  15-22,6.899796,9.18697,-1,477
서울특별시 광진구 화양동  15-23,6.9480896,9.2481575,1102,1682
서울특별시 광진구 화양동  15-24,6.9510565,9.195202,1102,1682
서울특별시 광진구 화양동  15-25,6.92428,9.228726,1102,1682
서울특별시 광진구 화양동  15-26,6.9268003,9.228457,1102,1682
