지번주소,UMAP1,UMAP2,HDBSCAN_cluster_without_noise
서울특별시 광진구 광장동  530-7,7.3079424,5.1376925,5
서울특별시 광진구 광장동  551,6.2242937,4.4960623,5
서울특별시 광진구 광장동  554,7.201421,5.0165267,5
서울특별시 광진구 광장동  554-11,7.1951513,5.021308,5
서울특별시 광진구 광장동  561-12,5.8873363,4.1103187,5
서울특별시 광진구 광장동  566,5.2949944,4.7076793,5
서울특별시 광진구 광장동  569,5.328471,4.675528,5
서울특별시 광진구 광장동  570,5.3178053,4.682695,5
서울특별시 광진구 광장동  571-1,6.4868884,5.709978,5
서울특별시 광진구 광장동  574-2,6.786825,4.6548066,5
서울특별시 광진구 광장동  577,5.2972865,4.7260146,5
서울특별시 광진구 광장동  578,5.322418,4.677523,5
서울특별시 광진구 구의동  129-2,6.1462884,4.4068174,5
서울특별시 광진구 구의동  130-1,6.3420267,4.3196445,5
서울특별시 광진구 구의동  132-1,6.124017,4.3624077,5
서울특별시 광진구 구의동  143-1,1.5426794,7.1879044,1
서울특별시 광진구 구의동  143-11,-0.42739186,8.043809,2
서울특별시 광진구 구의동  143-2,-0.27591687,7.9688945,2
서울특별시 광진구 구의동  143-3,-0.3154262,8.061712,2
서울특별시 광진구 구의동  143-4,-0.30920112,8.058351,2
서울특별시 광진구 구의동  143-5,-0.4763329,8.178127,2
서울특별시 광진구 구의동  143-6,-0.36308184,8.094674,2
서울특별시 광진구 구의동  143-7,-0.71575755,8.334805,2
서울특별시 광진구 구의동  16-10,9.926731,8.711833,5
서울특별시 광진구 구의동  16-13,9.939334,8.835302,5
서울특별시 광진구 구의동  16-16,-0.4764659,8.88502,2
서울특별시 광진구 구의동  16-18,1.5645436,7.159321,1
서울특별시 광진구 구의동  16-19,1.5537306,7.1398697,1
서울특별시 광진구 구의동  16-26,-0.4686681,8.97936,2
서울특별시 광진구 구의동  16-3,6.5452027,4.5344095,5
서울특별시 광진구 구의동  16-30,9.943061,8.850138,5
서울특별시 광진구 구의동  16-33,9.939566,8.851406,5
서울특별시 광진구 구의동  16-4,-0.26159543,7.9922915,2
서울특별시 광진구 구의동  16-6,-0.46937102,8.873159,2
서울특별시 광진구 구의동  16-8,1.6043013,7.144698,1
서울특별시 광진구 구의동  16-9,2.0035121,7.307226,1
서울특별시 광진구 구의동  164-2,6.4118056,4.3762445,5
서울특별시 광진구 구의동  164-5,6.69024,4.714212,5
서울특별시 광진구 구의동  17-1,9.767763,8.444771,5
서울특별시 광진구 구의동  17-2,9.941045,8.678823,5
서울특별시 광진구 구의동  18,9.905202,8.678542,5
서울특별시 광진구 구의동  19-1,-0.9601481,8.239107,2
서울특별시 광진구 구의동  19-3,-0.4431699,8.040697,2
서울특별시 광진구 구의동  19-7,-0.5700229,7.9978685,2
서울특별시 광진구 구의동  198-1,7.0482693,6.106918,5
서울특별시 광진구 구의동  198-3,6.913051,6.552112,5
서울특별시 광진구 구의동  198-4,7.1025043,6.061025,5
서울특별시 광진구 구의동  198-5,3.0844772,-1.5643823,4
